Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Price,Discount,Region,Total_Sales
ORD-008038,CUST-00217,PRD-0477,01/30/2022,3,9967.9,5,Central,28408.51
ORD-008039,CUST-01255,PRD-0099,07/09/2022,1 pcs,29725.7,15%,West,25266.85
ORD-008040,CUST-00485,PRD-0402,01/22/2024,2 pcs,77662.68,0%,East,155325.36
ORD-008041,CUST-01657,PRD-0256,05/17/2022,1,74576.91,NA,Central,74576.91
ORD-008042,CUST-00993,PRD-0279,11/13/2020,2,72585.46,0,South,145170.92
ORD-008043,CUST-00845,PRD-0500,07/01/2022,4,"86,685.64",NA,north,346742.56
ORD-008044,CUST-00263,PRD-0488,12/21/2020,1,96047.69,5%,North,91245.31
ORD-008045,CUST-01153,PRD-0365,01/21/2023,3 pcs,101539.34,15,East,258925.32
ORD-008046,CUST-00312,PRD-0458,05/21/2020,1,101780.19,,NORTH,101780.19
ORD-008047,CUST-01969,PRD-0116,03/22/2020,1,79586.14,NA,south,79586.14
ORD-008048,CUST-01107,PRD-0329,11/22/2024,4 pcs,57801.65,10,NORTH,208085.94
ORD-008049,CUST-01944,PRD-0237,05/12/2023,2,"34,046.69",0,West,68093.38
ORD-008050,CUST-00753,PRD-0419,03/27/2020,1,"76,581.04",0,north,76581.04
ORD-008051,CUST-01435,PRD-0363,09/27/2023,3,99760.21,0,West,299280.63
ORD-008052,CUST-01881,PRD-0019,11/27/2023,2,106683.57,NA,south,213367.14
ORD-008053,CUST-00100,PRD-0347,02/02/2025,2,47446.91,,Central,94893.82
ORD-008054,CUST-01865,PRD-0362,09/10/2025,5,84669.91,20,NORTH,338679.64
ORD-008055,CUST-01515,PRD-0359,04/16/2025,3,7425.04,20,NORTH,17820.1
ORD-008056,CUST-00971,PRD-0176,06/07/2024,4,38477.81,10,North,138520.12
ORD-008057,CUST-01246,PRD-0269,02/17/2023,5,87724.94,5,north,416693.46
ORD-008058,CUST-00737,PRD-0498,01/08/2023,3,18958.74,15%,West,48344.79
ORD-008059,CUST-00802,PRD-0106,10/13/2024,1,1573.81,20,Central,1259.05
ORD-008060,CUST-01956,PRD-0459,04/17/2023,1,"74,015.80",5,NORTH,70315.01
ORD-008061,CUST-00333,PRD-0399,12/29/2020,4 pcs,96040.19,20,south,307328.61
ORD-008062,CUST-00018,PRD-0211,03/23/2023,5,1208.72,10,Central,5439.24
ORD-008063,CUST-01407,PRD-0023,04/02/2024,about 3,55408.88,NA,North,166226.64
ORD-008064,CUST-01347,PRD-0395,01/14/2020,3,"8,726.82",10,West,23562.41
ORD-008065,CUST-00456,PRD-0312,05/30/2025,1,44719.78,0,North,44719.78
ORD-008066,CUST-00983,PRD-0459,12/22/2022,about 3,"₹99,057.33",20,Central,237737.59
ORD-008067,CUST-00198,PRD-0188,02/11/2025,1,₹100396.23,5%,South,95376.42
ORD-008068,CUST-01005,PRD-0092,11/14/2023,2,75756.58,NA,North,151513.16
ORD-008069,CUST-01707,PRD-0266,10/27/2024,1,4362.17,0,south,4362.17
ORD-008070,CUST-01336,PRD-0132,07/17/2022,3,46595.83,5,West,132798.12
ORD-008071,CUST-00398,PRD-0193,05/02/2021,1,2187.74,15%,Central,1859.58
ORD-008072,CUST-00036,PRD-0337,01/10/2024,1 pcs,58878.45,20,NORTH,47102.76
ORD-008073,CUST-01107,PRD-0273,11/24/2021,2,29725.54,0,North,59451.08
ORD-008074,CUST-01145,PRD-0253,04/02/2025,1,112974.47,0,North,112974.47
ORD-008075,CUST-01485,PRD-0169,12/08/2025,3,67121.93,NA,NORTH,201365.79
ORD-008076,CUST-00953,PRD-0308,08/10/2020,2,"3,159.61",,South,6319.22
ORD-008077,CUST-00360,PRD-0327,04/04/2024,2 pcs,3271.24,NA,NORTH,6542.48
ORD-008078,CUST-01587,PRD-0109,06/24/2022,3 pcs,51766.35,0,South,155299.05
ORD-008079,CUST-00734,PRD-0189,07/02/2020,3 pcs,2341,15%,West,5969.55
ORD-008080,CUST-00547,PRD-0441,03/01/2023,3,35356.6,20,East,84855.84
ORD-008081,CUST-00023,PRD-0220,10/29/2023,about 2,14892.75,10,north,26806.95
ORD-008082,CUST-00128,PRD-0362,03/22/2023,2,102774.53,0,south,205549.06
ORD-008083,CUST-01849,PRD-0331,08/28/2023,1,4336,20,Central,3468.8
ORD-008084,CUST-00562,PRD-0101,05/15/2020,1,2423.44,,Central,2423.44
ORD-008085,CUST-00107,PRD-0311,08/31/2023,2,96971.32,15%,south,164851.24
ORD-008086,CUST-01058,PRD-0056,06/19/2023,1,107918.69,20,South,86334.95
ORD-008087,CUST-01208,PRD-0285,12/16/2021,2,21935.27,5,East,41677.01
ORD-008088,CUST-01212,PRD-0234,12/30/2023,3,₹85850.95,,South,257552.85
ORD-008089,CUST-01138,PRD-0099,12/07/2022,1,91590.65,20,South,
ORD-008090,CUST-00593,PRD-0500,08/26/2023,1 pcs,93994.21,0,South,93994.21
ORD-008091,CUST-01128,PRD-0178,07/07/2022,2,53221.98,,north,106443.96
ORD-008092,CUST-01792,PRD-0411,04/16/2022,3,"116,676.90",20%,NORTH,280024.56
ORD-008093,CUST-01750,PRD-0192,03/01/2024,3,29728.97,15,NORTH,75808.87
ORD-008094,CUST-00091,PRD-0126,12/16/2021,about 1,534.15,5,North,507.44
ORD-008095,CUST-00452,PRD-0142,11/17/2024,5,101800.05,,north,509000.25
ORD-008096,CUST-00298,PRD-0257,02/02/2022,4,116401.17,5,north,442324.45
ORD-008097,CUST-01442,PRD-0009,06/13/2025,about 2,96172.02,20,north,153875.23
ORD-008098,CUST-00998,PRD-0063,04/12/2024,3,51843.76,20,north,124425.02
ORD-008099,CUST-00833,PRD-0370,01/24/2020,2 pcs,113056,15%,North,192195.2
ORD-008100,CUST-01326,PRD-0020,10/15/2020,1,3386.86,15,South,2878.83
ORD-008101,CUST-00190,PRD-0326,07/02/2020,1,1618.14,10,north,1456.33
ORD-008102,CUST-00920,PRD-0417,09/17/2020,4 pcs,"13,164.55",NA,South,52658.2
ORD-008103,CUST-00820,PRD-0296,09/11/2022,3,942.29,15%,North,2402.84
ORD-008104,CUST-00227,PRD-0488,04/22/2025,1,3333.22,10,West,2999.9
ORD-008105,CUST-01191,PRD-0393,03/23/2022,1,80892.6,,East,80892.6
ORD-008106,CUST-00754,PRD-0321,07/13/2020,3,"37,362.64",20,south,89670.34
ORD-008107,CUST-01925,PRD-0080,05/11/2022,2,44370.38,10,NORTH,79866.68
ORD-008108,CUST-00571,PRD-0461,03/29/2023,3,86503.91,10,North,233560.56
ORD-008109,CUST-00569,PRD-0223,02/16/2022,1,77391.36,0,West,77391.36
ORD-008110,CUST-01880,PRD-0499,03/06/2024,2,99274.85,20,north,158839.76
ORD-008111,CUST-01636,PRD-0403,03/27/2020,1,"112,797.62",20,Central,90238.1
ORD-008112,CUST-01531,PRD-0006,02/25/2023,2,87910.99,0,south,175821.98
ORD-008113,CUST-00898,PRD-0085,03/27/2025,2,36167.79,5,north,68718.8
ORD-008114,CUST-00448,PRD-0128,09/10/2022,3,113662.69,20,East,272790.46
ORD-008115,CUST-01684,PRD-0015,11/28/2022,1,106912.45,20,North,85529.96
ORD-008116,CUST-01370,PRD-0468,04/30/2020,2,"12,196.28",10,South,21953.3
ORD-008117,CUST-01396,PRD-0031,06/23/2022,1,"₹107,679.67",20%,south,86143.74
ORD-008118,CUST-01863,PRD-0366,09/29/2020,2,"2,899.03",20,south,4638.45
ORD-008119,CUST-01071,PRD-0326,02/16/2020,1,4369.04,NA,NORTH,4369.04
ORD-008120,CUST-00003,PRD-0081,03/28/2023,4,32327.85,15,West,109914.69
ORD-008121,CUST-01628,PRD-0009,02/02/2022,4,49951.01,10%,West,179823.64
ORD-008122,CUST-00398,PRD-0397,09/06/2021,1,"₹70,013.15",5,NORTH,66512.49
ORD-008123,CUST-00432,PRD-0473,08/07/2025,1,2013.71,20,East,1610.97
ORD-008124,CUST-01095,PRD-0119,05/15/2020,2,"72,074.73",0,East,144149.46
ORD-008125,CUST-01661,PRD-0107,07/05/2020,2 pcs,70923.79,0,NORTH,141847.58
ORD-008126,CUST-00436,PRD-0306,05/18/2020,4,30265.31,10,West,108955.12
ORD-008127,CUST-01352,PRD-0210,06/18/2024,1,31298.88,10%,Central,28168.99
ORD-008128,CUST-00476,PRD-0153,04/18/2024,5,48194.24,10,NORTH,216874.08
ORD-008129,CUST-01613,PRD-0360,08/20/2023,2,101317.49,10,NORTH,182371.48
ORD-008130,CUST-01281,PRD-0312,05/26/2020,1,"79,238.53",15,south,67352.75
ORD-008131,CUST-01041,PRD-0417,01/23/2022,3,"43,459.54",5%,West,123859.69
ORD-008132,CUST-01551,PRD-0009,05/12/2020,1,113964.95,15,Central,96870.21
ORD-008133,CUST-00272,PRD-0269,03/13/2021,1 pcs,"106,101.04",0,Central,106101.04
ORD-008134,CUST-00522,PRD-0362,06/12/2023,1,99265.34,,NORTH,99265.34
ORD-008135,CUST-00849,PRD-0136,03/18/2023,1,₹59436.23,,Central,59436.23
ORD-008136,CUST-00334,PRD-0432,02/16/2021,1 pcs,3845.27,10,West,3460.74
ORD-008137,CUST-00113,PRD-0323,07/03/2020,4,20204.3,,NORTH,80817.2
ORD-008138,CUST-01305,PRD-0061,01/31/2020,3,₹30542.75,,north,91628.25
ORD-008139,CUST-00183,PRD-0249,05/25/2020,1,100122.85,10,NORTH,90110.57
ORD-008140,CUST-00695,PRD-0178,04/30/2022,4,"84,586.19",10%,South,304510.28
ORD-008141,CUST-01156,PRD-0498,05/13/2023,2,5892.23,15%,West,10016.79
ORD-008142,CUST-00735,PRD-0099,05/19/2021,2,"69,922.11",10%,south,125859.8
ORD-008143,CUST-01746,PRD-0085,10/19/2021,3,₹28970.39,15,NORTH,73874.49
ORD-008144,CUST-00725,PRD-0026,05/02/2023,3,19056.56,10,North,51452.71
ORD-008145,CUST-01746,PRD-0201,06/15/2020,3 pcs,2600.3,,South,7800.9
ORD-008146,CUST-01040,PRD-0029,02/07/2020,1 pcs,44500.78,15,East,37825.66
ORD-008147,CUST-00906,PRD-0036,11/11/2024,3,3008.76,,NORTH,9026.28
ORD-008148,CUST-01607,PRD-0402,05/03/2023,1,78514.05,NA,Central,78514.05
ORD-008149,CUST-01136,PRD-0386,10/07/2025,4,₹54565.83,,South,218263.32
ORD-008150,CUST-00054,PRD-0463,03/22/2023,3,63444.61,15,north,161783.76
ORD-008151,CUST-01202,PRD-0485,08/29/2024,2,4883.51,5%,Central,9278.67
ORD-008152,CUST-00145,PRD-0378,06/09/2025,about 2,17056.25,15,NORTH,28995.62
ORD-008153,CUST-00692,PRD-0464,04/09/2020,1,4101.62,20%,South,3281.3
ORD-008154,CUST-00186,PRD-0254,02/14/2024,1,40727.07,20,north,32581.66
ORD-008155,CUST-01730,PRD-0065,05/17/2025,1,4074.01,5,Central,3870.31
ORD-008156,CUST-00441,PRD-0120,05/19/2020,3,95793.88,,South,287381.64
ORD-008157,CUST-00913,PRD-0459,07/29/2022,2,29750.84,20%,NORTH,47601.34
ORD-008158,CUST-00364,PRD-0433,05/17/2020,1,76147.96,20%,East,60918.37
ORD-008159,CUST-01017,PRD-0364,03/25/2022,2,₹46001.84,0%,south,92003.68
ORD-008160,CUST-00638,PRD-0030,02/03/2023,3 pcs,48756.97,0%,East,146270.91
ORD-008161,CUST-00430,PRD-0309,08/30/2025,2,"5,012.97",10,East,9268.14
ORD-008162,CUST-00965,PRD-0276,03/26/2020,2 pcs,53052.68,10,West,95494.82
ORD-008163,CUST-00804,PRD-0105,06/26/2024,5,88873.36,0%,south,444366.8
ORD-008164,CUST-01390,PRD-0373,02/22/2022,about 2,56906.13,0,Central,113812.26
ORD-008165,CUST-00130,PRD-0021,08/13/2025,1,23632.84,,West,20113.79
ORD-008166,CUST-00111,PRD-0286,06/19/2024,1,₹10440.15,0%,NORTH,10440.15
ORD-008167,CUST-01391,PRD-0461,12/05/2020,1 pcs,76510.66,15,Central,65034.06
ORD-008168,CUST-00871,PRD-0239,07/30/2021,1,18000.33,20,Central,14400.26
ORD-008169,CUST-01029,PRD-0268,12/10/2023,1,6923.55,5,north,6577.37
ORD-008170,CUST-00604,PRD-0307,12/07/2025,2,1950.1,,Central,3900.2
ORD-008171,CUST-01386,PRD-0164,12/30/2024,4,2205.37,10%,south,7939.33
ORD-008172,CUST-01870,PRD-0103,01/27/2021,2,69613.54,10,south,125304.37
ORD-008173,CUST-00708,PRD-0274,10/11/2020,2,92836.01,20%,East,148537.62
ORD-008174,CUST-00451,PRD-0244,01/22/2020,3,23161.71,0,South,69485.13
ORD-008175,CUST-01761,PRD-0073,12/13/2023,1,767.95,20,north,614.36
ORD-008176,CUST-00517,PRD-0432,02/26/2020,3,1568.33,20,West,3763.99
ORD-008177,CUST-00191,PRD-0305,05/26/2022,1 pcs,21398.97,0,south,21398.97
ORD-008178,CUST-01846,PRD-0336,04/17/2020,2,14077.12,5,South,26746.53
ORD-008179,CUST-01762,PRD-0284,10/29/2020,1,"1,808.65",10,West,1627.79
ORD-008180,CUST-00186,PRD-0444,02/13/2025,1,"₹4,946.38",20,North,3957.1
ORD-008181,CUST-00642,PRD-0142,02/10/2025,1 pcs,8086.13,10,North,7277.52
ORD-008182,CUST-00742,PRD-0123,02/05/2022,5,81828.72,0,West,
ORD-008183,CUST-00697,PRD-0118,09/08/2021,2 pcs,60904.06,0,Central,121808.12
ORD-008184,CUST-01229,PRD-0156,08/09/2024,1,2768.45,15,NORTH,2353.18
ORD-008185,CUST-01594,PRD-0144,08/17/2024,1,111186.79,10,Central,100068.11
ORD-008186,CUST-01256,PRD-0137,08/23/2022,1,37770.63,10,South,33993.57
ORD-008187,CUST-01403,PRD-0277,01/09/2021,2,39765.8,10,West,71578.44
ORD-008188,CUST-00612,PRD-0337,10/23/2024,3,60516.02,0,NORTH,181548.06
ORD-008189,CUST-00982,PRD-0138,05/14/2021,about 2,101960.29,0,south,203920.58
ORD-008190,CUST-00712,PRD-0444,07/05/2020,1,2198.86,5%,north,2088.92
ORD-008191,CUST-01551,PRD-0489,12/28/2022,3,35420.94,15%,Central,90323.4
ORD-008192,CUST-01900,PRD-0009,12/04/2024,2 pcs,₹41331.15,10,East,
ORD-008193,,PRD-0343,03/09/2025,3,3500.64,15,NORTH,8926.63
ORD-008194,CUST-00360,PRD-0434,02/09/2021,1,26938.52,20,NORTH,21550.82
ORD-008195,CUST-00870,PRD-0134,11/01/2020,1,78969.06,5,North,75020.61
ORD-008196,CUST-00062,PRD-0483,08/08/2020,3,76299.05,0,north,228897.15
ORD-008197,CUST-00031,PRD-0401,08/14/2021,1 pcs,53922.54,20%,Central,43138.03
ORD-008198,CUST-00479,PRD-0298,09/08/2022,1,"4,711.82",5%,North,4476.23
ORD-008199,CUST-00313,PRD-0291,04/07/2022,2,3909.91,10%,East,7037.84
ORD-008200,CUST-01048,PRD-0031,03/30/2021,1,22780.13,5%,West,21641.12
ORD-008201,CUST-00892,PRD-0393,05/31/2021,1,14385.97,15,East,12228.07
ORD-008202,CUST-01613,PRD-0462,10/22/2024,3,"2,330.25",10,north,7352.69
ORD-008203,CUST-00820,PRD-0224,02/06/2023,2,59317.32,,Central,118634.64
ORD-008204,CUST-01384,PRD-0342,01/19/2023,1 pcs,38386.96,10,South,34548.26
ORD-008205,CUST-01880,PRD-0267,05/20/2023,1,106196.34,5%,North,100886.52
ORD-008206,CUST-00952,PRD-0251,08/01/2020,1,4947.38,5%,East,4700.01
ORD-008207,CUST-00542,PRD-0437,09/23/2024,1,118346.34,NA,North,118346.34
ORD-008208,CUST-00613,PRD-0034,08/16/2020,2,124.38,10,NORTH,223.88
ORD-008209,CUST-01131,PRD-0116,01/14/2025,1,90656.58,10,south,81590.92
ORD-008210,CUST-01193,PRD-0138,02/06/2022,about 1,84688.32,5,Central,80453.9
ORD-008211,CUST-01818,PRD-0383,09/11/2021,3,101549.81,10,North,274184.49
ORD-008212,CUST-01537,PRD-0051,08/14/2025,1,112441.25,15%,south,95575.06
ORD-008213,CUST-01152,PRD-0218,01/29/2023,about 4,87660.6,20%,North,
ORD-008214,CUST-00584,PRD-0136,10/19/2021,2 pcs,₹87261.50,5%,North,165796.85
ORD-008215,CUST-00732,PRD-0357,09/25/2023,3,16169.45,15%,north,41232.1
ORD-008216,CUST-01212,PRD-0387,03/08/2022,1,61151.5,NA,West,61151.5
ORD-008217,CUST-01302,PRD-0137,04/21/2025,1,"3,032.59",0%,East,3032.59
ORD-008218,CUST-01783,PRD-0196,05/01/2025,2,"30,983.51",,East,61967.02
ORD-008219,CUST-00444,PRD-0279,04/14/2022,5,14362.41,0,north,71812.05
ORD-008220,CUST-00734,PRD-0049,11/02/2021,1,72644.05,5,East,69011.85
ORD-008221,CUST-00146,PRD-0478,06/06/2024,1,"60,306.07",5,South,57290.77
ORD-008222,CUST-01860,PRD-0081,07/26/2023,1,1154.84,10%,North,1039.36
ORD-008223,CUST-00140,PRD-0087,09/14/2025,1 pcs,66461.78,5,Central,63138.69
ORD-008224,CUST-00461,PRD-0100,04/29/2020,2,"1,300.79",0%,south,2978.88
ORD-008225,CUST-01536,PRD-0232,10/08/2025,1,30013.54,10,North,27012.19
ORD-008226,CUST-00909,PRD-0204,04/02/2020,1,21390.43,10%,south,19251.39
ORD-008227,CUST-00317,PRD-0179,03/25/2021,3,1601.29,15%,north,2689.67
ORD-008228,CUST-00888,PRD-0360,03/24/2022,about 1,31797.66,NA,West,
ORD-008229,CUST-00546,PRD-0228,11/15/2024,2,56718.1,,NORTH,113436.2
ORD-008230,CUST-01184,PRD-0066,02/21/2021,3,8554.85,5,East,24381.32
ORD-008231,CUST-01496,PRD-0131,04/21/2022,1,₹113369.62,0,South,113369.62
ORD-008232,CUST-01540,PRD-0172,06/14/2022,3,28949.48,0,West,86848.44
ORD-008233,CUST-01409,PRD-0141,07/13/2025,2,85617.47,NA,south,171234.94
ORD-008234,CUST-01674,PRD-0451,11/22/2022,2,94842.99,0,North,189685.98
ORD-008235,CUST-00185,PRD-0008,10/29/2023,2,"4,097.69",0%,West,
ORD-008236,CUST-00118,PRD-0436,05/29/2020,2,86681.18,10%,NORTH,156026.12
ORD-008237,CUST-00729,PRD-0298,08/06/2022,2,1012.46,NA,West,2024.92
ORD-008238,CUST-01795,PRD-0457,04/27/2022,3,109707.69,5%,West,312666.92
ORD-008239,CUST-01142,PRD-0305,06/01/2020,2,38271.83,NA,East,76543.66
ORD-008240,CUST-00194,PRD-0231,10/11/2022,1,"96,530.93",10%,West,86877.84
ORD-008241,CUST-01580,PRD-0308,11/01/2025,1,1179.57,15,East,
ORD-008242,CUST-00187,PRD-0425,03/03/2020,2,₹49626.62,NA,East,99253.24
ORD-008243,CUST-00182,PRD-0162,01/17/2022,2 pcs,23132.46,10%,South,41638.43
ORD-008244,CUST-01377,PRD-0039,02/29/2024,2,48074.13,NA,south,96148.26
ORD-008245,CUST-00777,PRD-0388,10/15/2022,3,41642.65,5,West,118681.55
ORD-008246,CUST-00276,PRD-0393,03/26/2025,3,"104,345.83",5,Central,
ORD-008247,CUST-01739,PRD-0098,01/14/2023,about 1,101778.49,NA,North,101778.49
ORD-008248,CUST-01322,PRD-0210,12/08/2025,3,33897.09,5%,West,96606.71
ORD-008249,CUST-01033,PRD-0004,03/06/2022,3 pcs,67179.39,,South,201538.17
ORD-008250,CUST-01743,PRD-0445,11/11/2023,2 pcs,₹37463.24,,Central,74926.48
ORD-008251,CUST-00401,PRD-0260,07/27/2020,1,79777.73,0,East,79777.73
ORD-008252,CUST-01934,PRD-0183,07/16/2022,2,"59,167.91",5,Central,112419.03
ORD-008253,CUST-01057,PRD-0191,12/04/2024,2,32810.81,15,West,55778.38
ORD-008254,CUST-00484,PRD-0170,09/02/2024,2,"37,228.15",,South,74456.3
ORD-008255,CUST-00771,PRD-0292,09/16/2024,about 1,36449.14,0,North,36449.14
ORD-008256,CUST-01900,PRD-0276,12/06/2024,2,9009.3,5,East,17117.67
ORD-008257,CUST-01931,PRD-0375,05/13/2022,1,62135.17,5,North,59028.41
ORD-008258,CUST-00132,PRD-0484,04/21/2023,2,111283.34,0,South,
ORD-008259,CUST-00020,PRD-0122,04/01/2022,1,₹783.76,10,north,705.38
ORD-008260,CUST-01196,PRD-0083,04/27/2022,4,16330.45,0,north,65321.8
ORD-008261,CUST-00359,PRD-0011,02/15/2023,1,92632.48,5,South,101385.21
ORD-008262,CUST-00490,PRD-0041,04/01/2020,2,105378.87,0,South,210757.74
ORD-008263,CUST-01566,PRD-0009,08/17/2023,1,74225.33,,South,74225.33
ORD-008264,CUST-00901,PRD-0407,04/09/2025,1,22988.1,15%,north,19539.88
ORD-008265,CUST-00370,PRD-0424,01/21/2022,2 pcs,"9,173.02",0,North,18346.04
ORD-008266,CUST-01886,PRD-0407,08/15/2020,1,16499.3,0,north,16499.3
ORD-008267,CUST-01894,PRD-0416,04/27/2024,3,"79,380.12",15,Central,202419.31
ORD-008268,CUST-00801,PRD-0283,10/03/2023,2,"97,234.57",NA,South,194469.14
ORD-008269,CUST-01526,PRD-0326,09/10/2020,about 1,₹1485.99,15,NORTH,1263.09
ORD-008270,CUST-01150,PRD-0412,08/03/2022,4,"49,979.04",,NORTH,199916.16
ORD-008271,CUST-00597,PRD-0219,12/18/2023,2,"17,389.79",15,North,29562.64
ORD-008272,CUST-00079,PRD-0347,11/13/2023,4,25289.15,5,north,96098.77
ORD-008273,CUST-00177,PRD-0388,03/16/2022,1,87062.21,NA,north,87062.21
ORD-008274,CUST-00866,PRD-0176,07/16/2022,2,"₹115,449.19",5,East,219353.46
ORD-008275,CUST-00367,PRD-0476,03/13/2022,2,1719.73,10%,North,3095.51
ORD-008276,CUST-01541,PRD-0055,08/28/2022,4,₹1893.97,15,NORTH,6439.5
ORD-008277,CUST-00545,PRD-0260,06/03/2024,3,93814.45,20,East,225154.68
ORD-008278,CUST-00584,PRD-0047,07/15/2025,3,102878.69,0%,south,308636.07
ORD-008279,CUST-00179,PRD-0195,09/08/2020,4,"57,229.85",15%,north,194581.49
ORD-008280,CUST-00212,PRD-0462,01/02/2024,1,929.86,5,South,883.37
ORD-008281,CUST-01023,PRD-0359,01/24/2022,1,103424.89,10%,NORTH,93082.4
ORD-008282,CUST-01918,PRD-0304,09/17/2023,about 3,18072.07,5,South,65071.41
ORD-008283,CUST-01883,PRD-0292,10/19/2022,3,46138.07,20%,Central,110731.37
ORD-008284,CUST-01207,PRD-0366,05/07/2025,2,1516.75,10,NORTH,3531.49
ORD-008285,CUST-00203,PRD-0193,07/28/2022,1,119334.13,5,Central,113367.42
ORD-008286,CUST-00785,PRD-0297,07/17/2022,3,14774.05,5,South,42106.04
ORD-008287,CUST-00909,PRD-0188,06/14/2020,2,13651.48,10,South,24572.66
ORD-008288,CUST-00709,PRD-0244,10/07/2024,3,"24,356.74",10,north,
ORD-008289,CUST-01637,PRD-0411,06/30/2025,2,78830.31,0,NORTH,232059.32
ORD-008290,CUST-00360,PRD-0388,06/15/2022,1,"38,619.77",10,West,34757.79
ORD-008291,CUST-00234,PRD-0119,10/25/2024,1,11834.91,15%,north,10059.67
ORD-008292,CUST-00367,PRD-0323,09/10/2020,3,86658.38,15%,north,249454.5
ORD-008293,,PRD-0089,07/31/2025,4,48665.73,20,Central,155730.34
ORD-008294,CUST-00462,PRD-0144,12/05/2023,1,67646.79,,North,67646.79
ORD-008295,CUST-01283,PRD-0431,03/23/2021,2,34866.15,5,north,66245.68
ORD-008296,CUST-00070,PRD-0113,08/28/2021,2 pcs,36695.15,0,NORTH,73390.3
ORD-008297,CUST-01132,PRD-0220,08/10/2022,2,37826.9,20,NORTH,60523.04
ORD-008298,CUST-01510,PRD-0318,10/16/2021,3 pcs,49658.62,15%,Central,126629.48
ORD-008299,CUST-01666,PRD-0422,01/28/2020,5 pcs,"70,546.43",NA,Central,352732.15
ORD-008300,CUST-00549,PRD-0323,01/06/2024,2,22084.35,10%,East,39751.83
ORD-008301,CUST-00010,PRD-0332,02/28/2025,2,87791.99,10%,north,158025.58
ORD-008302,CUST-00590,PRD-0232,06/26/2023,3 pcs,109915.12,5,Central,313258.09
ORD-008303,CUST-00042,PRD-0475,02/22/2020,1,18424.63,20,north,14739.7
ORD-008304,CUST-01528,PRD-0314,07/07/2022,3,32280.79,0,north,96842.37
ORD-008305,CUST-01858,PRD-0322,12/14/2022,4,"1,917.31",NA,south,7669.24
ORD-008306,CUST-00053,PRD-0090,10/16/2023,2,3780.58,20%,NORTH,6048.93
ORD-008307,CUST-01876,PRD-0425,09/23/2024,1,3519.72,20%,East,2815.78
ORD-008308,CUST-01796,PRD-0382,10/25/2021,1,540.46,10,East,486.41
ORD-008309,CUST-00704,PRD-0430,03/23/2023,4,4656.63,0,North,18626.52
ORD-008310,CUST-00568,PRD-0497,10/22/2020,3,57573.67,15,NORTH,
ORD-008311,CUST-01127,PRD-0443,07/19/2024,1,107882.66,,North,107882.66
ORD-008312,CUST-01415,PRD-0406,02/17/2021,about 3,1300.94,,north,3902.82
ORD-008313,CUST-01562,PRD-0044,08/03/2023,2,63868.93,15%,North,108577.18
ORD-008314,CUST-00917,PRD-0363,07/22/2022,2,39323.11,,NORTH,78646.22
ORD-008315,CUST-00893,PRD-0288,07/05/2024,2 pcs,"15,439.44",,North,30878.88
ORD-008316,CUST-00646,PRD-0140,03/31/2020,2,108411.89,5%,South,205982.59
ORD-008317,CUST-01763,PRD-0015,08/28/2024,3,97937.58,10%,south,264431.47
ORD-008318,CUST-01831,PRD-0390,05/27/2023,1,4343.94,NA,North,4343.94
ORD-008319,CUST-01075,PRD-0050,09/25/2021,2,29073.01,,south,58146.02
ORD-008320,CUST-00132,PRD-0385,05/26/2025,3,20360.1,5%,North,58026.28
ORD-008321,CUST-00840,PRD-0286,03/23/2025,2,18073.01,10,Central,32531.42
ORD-008322,CUST-00024,PRD-0370,09/02/2024,3,36947.23,15,North,94215.44
ORD-008323,CUST-00512,PRD-0217,08/04/2021,2,41863.54,20,Central,66981.66
ORD-008324,CUST-01044,PRD-0326,09/01/2022,3,2739.69,10,north,7397.16
ORD-008325,CUST-01980,PRD-0200,12/04/2025,1,"117,901.46",15,NORTH,100216.24
ORD-008326,CUST-01504,PRD-0495,09/16/2022,1,100448.4,20,Central,80358.72
ORD-008327,CUST-01903,PRD-0476,02/25/2022,1,105285.22,10,NORTH,94756.7
ORD-008328,CUST-00052,PRD-0181,10/03/2020,5,112205.51,5%,South,532976.17
ORD-008329,CUST-01138,PRD-0396,11/05/2024,1,7378.01,0,NORTH,7378.01
ORD-008330,CUST-00732,PRD-0366,10/25/2021,1,573.22,0,West,573.22
ORD-008331,CUST-00848,PRD-0198,07/04/2022,2,"21,130.11",10%,South,38034.2
ORD-008332,CUST-00102,PRD-0374,12/12/2022,1,94324.05,5,south,89607.85
ORD-008333,CUST-00401,PRD-0342,04/25/2024,1,"50,408.34",10,south,45367.51
ORD-008334,CUST-01767,PRD-0088,05/28/2025,3,92274.3,5,North,262981.76
ORD-008335,CUST-00248,PRD-0362,09/05/2025,1,"82,755.69",15%,NORTH,70342.34
ORD-008336,CUST-01599,PRD-0001,04/02/2022,3 pcs,78787.95,10,Central,212727.46
ORD-008337,CUST-00925,PRD-0152,07/30/2025,1,109792.59,20,South,87834.07
ORD-008338,CUST-01136,PRD-0084,03/02/2020,1 pcs,4965.08,20%,North,3972.06
ORD-008339,CUST-01958,PRD-0491,08/23/2025,1,63867.66,NA,North,63867.66
ORD-008340,CUST-01450,PRD-0448,06/15/2020,1,12544.94,0,East,12544.94
ORD-008341,CUST-00384,PRD-0302,10/06/2023,4,"25,521.89",15,North,86774.43
ORD-008342,CUST-00523,PRD-0395,01/23/2020,1,"63,442.33",10,South,57098.1
